	MAPE	Parameters
39	0.7076916607667043	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
40	0.7076916607667043	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
41	0.7076916607667043	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
42	0.39978271017545003	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
43	0.39978271017545003	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
44	0.39978271017545003	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
45	0.7077908906021625	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
46	0.7077908906021625	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
47	0.7077908906021625	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
48	0.43353814186983264	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
49	0.43353814186983264	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
50	0.43353814186983264	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
51	0.7077316039224412	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
52	0.7077316039224412	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
53	0.7077316039224412	{'changepoint_prior_scale': 0.3, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
54	0.42791584498638585	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
55	0.42791584498638585	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
56	0.42791584498638585	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
57	0.7077401018061609	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
58	0.7077401018061609	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
59	0.7077401018061609	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
60	0.4209859940818858	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
61	0.4209859940818858	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
62	0.4209859940818858	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
63	0.7077491222890356	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
64	0.7077491222890356	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
65	0.7077491222890356	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
66	0.4335355449547185	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
67	0.4335355449547185	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
68	0.4335355449547185	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
69	0.707668988288893	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
70	0.707668988288893	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
71	0.707668988288893	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
72	0.4278538985145355	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
73	0.4278538985145355	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
74	0.4278538985145355	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
75	0.707740101811563	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
76	0.707740101811563	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
77	0.707740101811563	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
78	0.4210067354813439	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
79	0.4210067354813439	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
80	0.4210067354813439	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
81	0.7077491222893694	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
82	0.7077491222893694	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
83	0.7077491222893694	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
84	0.43352416102908925	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
85	0.43352416102908925	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
86	0.43352416102908925	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
87	0.7076689882839452	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
88	0.7076689882839452	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
89	0.7076689882839452	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
90	0.42794444915978685	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
91	0.42794444915978685	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
92	0.42794444915978685	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
93	0.707740101809398	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
94	0.707740101809398	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
95	0.707740101809398	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
96	0.4209932923852492	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
97	0.4209932923852492	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
98	0.4209932923852492	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
99	0.7077491222898759	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
100	0.7077491222898759	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
101	0.7077491222898759	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
102	0.43353890930140915	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
103	0.43353890930140915	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
104	0.43353890930140915	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
105	0.7076689882871291	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
106	0.7076689882871291	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
107	0.7076689882871291	{'changepoint_prior_scale': 0.5, 'holidays_prior_scale': 10, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
108	0.3512624668891697	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
109	0.3512624668891697	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
110	0.3512624668891697	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
111	0.6489910004845753	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
112	0.6489910004845753	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
113	0.6489910004845753	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
114	0.512684943388576	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
115	0.512684943388576	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
116	0.512684943388576	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
117	0.6408267660171064	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
118	0.6408267660171064	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
119	0.6408267660171064	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
120	0.4268038642906427	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
121	0.4268038642906427	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
122	0.4268038642906427	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
123	0.6233356130353263	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
124	0.6233356130353263	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
125	0.6233356130353263	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.3, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
126	0.3512627931391465	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
127	0.3512627931391465	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
128	0.3512627931391465	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
129	0.6489909657534737	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
130	0.6489909657534737	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
131	0.6489909657534737	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
132	0.51268935221378	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
133	0.51268935221378	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
134	0.51268935221378	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
135	0.640826676706996	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
136	0.640826676706996	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
137	0.640826676706996	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
138	0.4268094442973784	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
139	0.4268094442973784	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
140	0.4268094442973784	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
141	0.6233180437664606	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
142	0.6233180437664606	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
143	0.6233180437664606	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 0.5, 'n_changepoints': 66, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
144	0.3512666387129154	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
145	0.3512666387129154	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
146	0.3512666387129154	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
147	0.6489905501127617	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
148	0.6489905501127617	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
149	0.6489905501127617	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 30, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
150	0.5127040624395635	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
151	0.5127040624395635	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
152	0.5127040624395635	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
153	0.6408272156905584	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
154	0.6408272156905584	{'changepoint_prior_scale': 10, 'holidays_prior_scale': 10, 'n_changepoints': 50, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
