	MAPE	Parameters
33	5177.669204553901	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
34	5177.669204553901	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
35	5177.669204553901	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
36	93.48267400555508	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
37	93.48267400555508	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
38	93.48267400555508	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
39	6084.752112586694	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
40	6084.752112586694	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
41	6084.752112586694	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
42	88.64899374422278	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
43	88.64899374422278	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
44	88.64899374422278	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
45	7384.33089931096	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
46	7384.33089931096	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
47	7384.33089931096	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
48	86.48702174340507	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
49	86.48702174340507	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
50	86.48702174340507	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
51	5177.669204553901	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
52	5177.669204553901	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
53	5177.669204553901	{'changepoint_prior_scale': 15, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
54	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
55	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
56	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
57	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
58	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
59	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
60	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
61	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
62	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
63	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
64	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
65	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
66	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
67	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
68	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
69	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
70	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
71	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
72	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
73	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
74	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
75	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
76	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
77	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
78	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
79	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
80	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
81	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
82	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
83	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
84	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
85	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
86	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
87	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
88	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
89	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
90	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
91	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
92	88.47857335127455	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
93	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
94	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
95	5153.9603248780295	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
96	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
97	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
98	86.34255454053246	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
99	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
100	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
101	8492.376986749707	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
102	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
103	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
104	85.86996205279729	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
105	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
106	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
107	7681.6008146090735	{'changepoint_prior_scale': 20, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
108	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
109	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
110	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
111	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
112	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
113	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
114	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
115	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
116	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
117	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
118	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
119	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
120	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
121	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
122	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
123	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
124	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
125	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 15, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
126	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
127	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
128	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
129	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
130	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
131	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
132	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
133	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
134	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
135	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
136	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
137	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
138	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
139	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
140	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
141	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
142	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
143	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 20, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
144	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
145	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
146	87.22014265816253	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
147	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
148	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
149	8601.34263538248	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 100, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
150	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
151	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
152	88.95316355001071	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
153	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
154	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
155	6616.734098925463	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 150, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 25}
156	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 15}
157	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 20}
158	89.6618170992323	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'multiplicative', 'seasonality_prior_scale': 25}
159	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 15}
160	9487.726567659396	{'changepoint_prior_scale': 25, 'holidays_prior_scale': 25, 'n_changepoints': 200, 'seasonality_mode': 'additive', 'seasonality_prior_scale': 20}
